#BLTrackFile ZNTuple/BLTracks8
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
-4.330330000000000 -3.418200000000000 0.0000000000000000E+000 -4.241150000000000 -5.139600000000001  197.3750000000000 -.6499999999999430 -13 37 1 0 1
-4.143050000000000  1.733840000000000 0.0000000000000000E+000  21.60110000000000  12.79520000000000  206.7940000000000 -.6700000000000715 -13 38 1 0 1
 2.678340000000000 -6.589160000000001 0.0000000000000000E+000 -19.15700000000000  3.763470000000000  214.6380000000000 -.5499999999999354 -13 39 1 0 1
-3.024090000000000 -3.363800000000000 0.0000000000000000E+000 -.1334560000000000 -39.01300000000000  199.6970000000000 -.8300000000000411 -13 40 1 0 1
-7.847200000000000  1.969240000000000 0.0000000000000000E+000 -10.93030000000000 -31.18920000000000  199.7910000000000 -.7199999999999694 -13 41 1 0 1
-3.710730000000000 -5.340600000000000 0.0000000000000000E+000 -22.39910000000000  27.40990000000000  204.1590000000000 -.8600000000000223 -13 42 1 0 1
-5.857020000000000  5.078290000000000 0.0000000000000000E+000  25.65100000000000 -21.05800000000000  208.5160000000000 -.7799999999999315 -13 43 1 0 1
-3.344530000000000 -3.780330000000000 0.0000000000000000E+000 -13.80830000000000 -12.15910000000000  204.7380000000000 -.5799999999999165 -13 44 1 0 1
-1.849360000000000 -4.438850000000000 0.0000000000000000E+000  3.671750000000000 -1.942680000000000  187.8540000000000 -.7499999999999505 -13 45 1 0 1
-8.090210000000001 -3.916539999999999 0.0000000000000000E+000  11.78090000000000 -30.12340000000000  207.9600000000000 -.6000000000000451 -13 46 1 0 1
-2.383400000000000  1.520650000000000 0.0000000000000000E+000 -25.68570000000000  40.96020000000000  204.5780000000000 -.6199999999999619 -13 47 1 0 1
 1.336490000000000 -2.259380000000000 0.0000000000000000E+000  3.988210000000000 -.8695970000000000  185.4100000000000 -.7499999999999505 -13 48 1 0 1
-.5159820000000001 -5.017860000000000 0.0000000000000000E+000  15.60850000000000 -11.33740000000000  193.6250000000000 -.5799999999999165 -13 49 1 0 1
-1.902970000000000 -8.725719999999999 0.0000000000000000E+000  15.14280000000000 -19.69520000000000  185.2530000000000 -.8300000000000411 -13 50 1 0 1
-.3493350000000000 -.9447220000000001 0.0000000000000000E+000 -9.798730000000001 0.1849990000000000  196.1970000000000 -.7899999999999958 -13 51 1 0 1
 1.983170000000000 -1.866260000000000 0.0000000000000000E+000 -25.90610000000000 -18.84120000000000  199.2950000000000 -.6300000000000262 -13 52 1 0 1
 1.546620000000000 -4.680390000000000 0.0000000000000000E+000  16.19890000000000 -3.055950000000000  203.5630000000000 -.6199999999999619 -13 53 1 0 1
-4.685390000000000 -3.185480000000000 0.0000000000000000E+000 -.1056020000000000  8.221460000000000  205.1620000000000 -.8000000000000601 -13 54 1 0 1
 2.894870000000000 -1.179890000000000 0.0000000000000000E+000 -4.505130000000000 -15.61100000000000  202.3750000000000 -.6499999999999430 -13 55 1 0 1
-2.513160000000000 -.9236020000000000 0.0000000000000000E+000 0.8879650000000000  11.13910000000000  190.3520000000000 -.7700000000000791 -13 56 1 0 1
 2.572110000000000 -2.477000000000000 0.0000000000000000E+000 -5.381230000000000 -17.26740000000000  204.0910000000000 -.6799999999999240 -13 57 1 0 1
0.1783530000000000 -3.064780000000000 0.0000000000000000E+000  34.96000000000000  32.72730000000000  225.0780000000000 -.7899999999999958 -13 58 1 0 1
-3.250150000000000 -8.319530000000000 0.0000000000000000E+000  21.70280000000000 -10.78160000000000  189.0800000000000 -.7700000000000791 -13 59 1 0 1
-5.403670000000000 -6.463349999999999 0.0000000000000000E+000  12.47470000000000  8.352550000000001  210.4580000000000 -.7300000000000336 -13 60 1 0 1
-1.552630000000000 -6.661370000000000 0.0000000000000000E+000  7.445640000000000 -3.967740000000000  197.6730000000000 -.6100000000001093 -13 61 1 0 1
 1.028460000000000 -5.707460000000000 0.0000000000000000E+000 -8.114710000000001  24.15650000000000  202.8660000000000 -.8300000000000411 -13 62 1 0 1
-.7265140000000000 -1.757490000000000 0.0000000000000000E+000 -1.169030000000000 -2.724910000000000  192.2150000000000 -.6499999999999430 -13 63 1 0 1
 2.398350000000000 -8.262800000000000 0.0000000000000000E+000 -17.44460000000000  3.871310000000000  203.8940000000000 -.7499999999999505 -13 64 1 0 1
-.6175860000000001 -4.408900000000000 0.0000000000000000E+000 -2.682590000000000 -.7793530000000000E-001  196.4470000000000 -.8300000000000411 -13 65 1 0 1
0.2304330000000000E-001 -7.564040000000000 0.0000000000000000E+000  7.221880000000000  22.08400000000000  195.6210000000000 -.7899999999999958 -13 66 1 0 1
-4.911640000000000 -4.033570000000000 0.0000000000000000E+000  9.077240000000000 -6.215199999999999  202.5630000000000 -.4599999999999922 -13 67 1 0 1
-3.823390000000000 -1.502780000000000 0.0000000000000000E+000 -.9220600000000000 -10.77850000000000  209.1430000000000 -.9000000000000676 -13 68 1 0 1
-2.830280000000000 -5.246930000000001 0.0000000000000000E+000 -36.35750000000000  41.41190000000000  210.9000000000000 -.6799999999999240 -13 69 1 0 1
-2.151830000000000 -5.241639999999999 0.0000000000000000E+000 -7.574040000000000 -12.40350000000000  191.3530000000000 -.8300000000000411 -13 70 1 0 1
-.9603269999999999 -8.391760000000000 0.0000000000000000E+000 -12.78740000000000  21.69720000000000  191.5180000000000 -.6899999999999883 -13 71 1 0 1
-2.120290000000000 -5.674340000000000 0.0000000000000000E+000 -5.091640000000000  18.27360000000000  200.5300000000000 -.8300000000000411 -13 72 1 0 1
-3.521960000000000 -2.227100000000000 0.0000000000000000E+000 -15.96120000000000 -16.31440000000000  185.2570000000000 -.7199999999999694 -13 73 1 0 1
-1.513450000000000 -6.139670000000000 0.0000000000000000E+000 -1.628590000000000 -8.232089999999999  197.5910000000000 -.7000000000000526 -13 74 1 0 1
-1.835630000000000 -8.603899999999999 0.0000000000000000E+000 -9.762750000000000  11.77530000000000  185.4570000000000 -.7700000000000791 -13 75 1 0 1
-5.328090000000000  2.697330000000000 0.0000000000000000E+000  7.381910000000000  2.765990000000000  206.5740000000000 -.7099999999999052 -13 76 1 0 1
-3.674720000000000 -5.160570000000000 0.0000000000000000E+000  23.18240000000000 -21.52360000000000  198.4680000000000 -.6600000000000072 -13 77 1 0 1
0.4899410000000000 -6.339990000000000 0.0000000000000000E+000 0.4087670000000000 -3.828400000000000  186.3420000000000 -.8099999999999127 -13 78 1 0 1
-1.904050000000000 -3.945250000000000 0.0000000000000000E+000 -24.33680000000000 -10.62800000000000  206.3580000000000 -.7700000000000791 -13 79 1 0 1
-2.764300000000000 -6.919400000000000 0.0000000000000000E+000 0.2530970000000000E-001 -1.261060000000000  188.6030000000000 -.7700000000000791 -13 80 1 0 1
 3.453170000000000 -.1885440000000000 0.0000000000000000E+000 -28.26960000000000  7.917140000000000  194.3550000000000 -.8700000000000866 -13 81 1 0 1
-3.216870000000000 -10.19250000000000 0.0000000000000000E+000  9.873009999999999 -17.63260000000000  184.6090000000000 -.8199999999999769 -13 82 1 0 1
 3.826760000000000 -8.975970000000000 0.0000000000000000E+000 -6.655780000000000 -7.674300000000001  215.8920000000000 -.6700000000000715 -13 83 1 0 1
-3.234980000000000 -1.073130000000000 0.0000000000000000E+000  9.899530000000000 -10.03020000000000  207.2140000000000 -.8199999999999769 -13 84 1 0 1
-4.403010000000000 -3.973220000000000 0.0000000000000000E+000 -5.046470000000000 -8.832870000000000  199.8170000000000 -.6899999999999883 -13 85 1 0 1
-1.663860000000000 -2.781480000000000 0.0000000000000000E+000 -1.367680000000000  9.277870000000000  196.7460000000000 -.7899999999999958 -13 86 1 0 1
-2.377180000000000 -5.182580000000000 0.0000000000000000E+000 -21.10320000000000  10.38970000000000  194.5950000000000 -.7799999999999315 -13 87 1 0 1
-3.728260000000000 -6.682180000000001 0.0000000000000000E+000 -15.30810000000000 -3.951000000000000  185.5040000000000 -.6700000000000715 -13 88 1 0 1
-.5584480000000000E-001 -6.614980000000000 0.0000000000000000E+000  21.60820000000000 0.1834830000000000  208.1470000000000 -.7600000000000148 -13 89 1 0 1
 4.159820000000000 -5.247039999999999 0.0000000000000000E+000 -.5685730000000000 -7.664220000000000  191.4100000000000 -.8000000000000601 -13 90 1 0 1
-1.306270000000000 -5.635590000000001 0.0000000000000000E+000 -16.41890000000000  3.238110000000000  205.6290000000000 -.5499999999999354 -13 91 1 0 1
-6.847309999999999  1.904030000000000 0.0000000000000000E+000 -25.97100000000000 -6.134330000000000  208.6720000000000 -.8199999999999769 -13 92 1 0 1
-.5717390000000000 -4.162060000000000 0.0000000000000000E+000  8.944340000000000 -10.19800000000000  208.5250000000000 -.8300000000000411 -13 93 1 0 1
-1.829950000000000 -2.607860000000000 0.0000000000000000E+000 -15.65020000000000  7.322380000000000  199.8940000000000 -.8199999999999769 -13 94 1 0 1
-5.445560000000000 -5.600130000000000 0.0000000000000000E+000 -6.793340000000000 -14.23410000000000  204.7350000000000 -.5199999999999544 -13 95 1 0 1
-4.378690000000000 -3.918820000000000 0.0000000000000000E+000  1.169170000000000  13.22700000000000  205.6330000000000 -.6100000000001093 -13 96 1 0 1
-4.067620000000000 -1.292100000000000 0.0000000000000000E+000 -15.18580000000000  14.34260000000000  183.6730000000000 -.7400000000000979 -13 97 1 0 1
-3.584660000000000 -5.869100000000000 0.0000000000000000E+000  27.81550000000000  21.11930000000000  204.3110000000000 -.7000000000000526 -13 98 1 0 1
-2.484340000000000 -2.294190000000000 0.0000000000000000E+000  9.008020000000000  12.98880000000000  215.4100000000000 -.7700000000000791 -13 99 1 0 1
-2.948200000000000 -5.556460000000000 0.0000000000000000E+000  5.406990000000000 -3.935550000000001  198.7810000000000 -.7799999999999315 -13 100 1 0 1
-4.790820000000000 -7.094700000000000 0.0000000000000000E+000 -2.763570000000000 -11.64700000000000  212.3720000000000 -.7400000000000979 -13 101 1 0 1
-.4941610000000000 -1.091370000000000 0.0000000000000000E+000 -2.760800000000000 -7.630490000000000  210.3850000000000 -.7199999999999694 -13 102 1 0 1
-1.967820000000000 -5.182670000000000 0.0000000000000000E+000 -5.089169999999999 -1.539990000000000  184.6410000000000 -.7099999999999052 -13 103 1 0 1
-1.554670000000000 -7.248840000000000 0.0000000000000000E+000 -7.986079999999999 0.5986300000000000  195.0610000000000 -.9000000000000676 -13 104 1 0 1
0.4383170000000000 -7.927230000000001 0.0000000000000000E+000 -1.473280000000000 -18.75540000000000  193.3210000000000 -.7899999999999958 -13 105 1 0 1
-4.431800000000000 -.6504710000000000 0.0000000000000000E+000  21.02530000000000 0.8595950000000000  200.2740000000000 -.8099999999999127 -13 106 1 0 1
-8.686710000000000 -4.414829999999999 0.0000000000000000E+000 -21.25550000000000  26.31240000000000  215.2480000000000 -.8000000000000601 -13 107 1 0 1
-5.365520000000000 -.8585199999999999 0.0000000000000000E+000 -.4693700000000000 -6.003880000000000  199.1270000000000 -.8199999999999769 -13 108 1 0 1
-2.920330000000000 -3.865490000000000 0.0000000000000000E+000 -3.411700000000000  5.009180000000001  200.3530000000000 -.9499999999999655 -13 109 1 0 1
-3.166310000000000 -14.94020000000000 0.0000000000000000E+000 -33.16110000000000  9.650040000000001  211.4000000000000 -.8199999999999769 -13 110 1 0 1
-1.792220000000000 -7.486320000000000 0.0000000000000000E+000 -6.390640000000000 -6.595840000000001  207.8610000000000 -.9000000000000676 -13 111 1 0 1
-1.309430000000000 -2.831220000000000 0.0000000000000000E+000  23.44290000000000 -4.933240000000001  200.2430000000000 -.7300000000000336 -13 112 1 0 1
 1.866110000000000 -3.456320000000000 0.0000000000000000E+000 -3.668370000000000  23.90380000000000  194.8100000000000 -.7899999999999958 -13 113 1 0 1
-3.904750000000000 -5.581180000000000 0.0000000000000000E+000  14.98490000000000  1.901220000000000  210.2210000000000 -.8400000000001054 -13 114 1 0 1
 1.020050000000000 -3.026130000000000 0.0000000000000000E+000  8.518160000000000  20.98480000000000  200.1020000000000 -.7199999999999694 -13 115 1 0 1
-3.973950000000000 -5.028620000000000 0.0000000000000000E+000  8.106140000000000  5.861840000000000  197.1990000000000 -.7600000000000148 -13 116 1 0 1
-4.434580000000000 -5.563290000000000 0.0000000000000000E+000  32.37439999999999 -16.10650000000000  201.5520000000000 -.7700000000000791 -13 117 1 0 1
-3.483220000000000 -6.291390000000000 0.0000000000000000E+000  9.867890000000001 -16.16100000000000  193.2080000000000 -.7400000000000979 -13 118 1 0 1
0.5334800000000001 -5.260180000000000 0.0000000000000000E+000  69.00670000000001 -25.93090000000000  190.0870000000000 -.5199999999999544 -13 119 1 0 1
-4.506840000000000 -6.230870000000000 0.0000000000000000E+000  23.46360000000000 -18.59410000000000  202.9890000000000 -.7300000000000336 -13 120 1 0 1
-4.639040000000000 -3.533930000000000 0.0000000000000000E+000  5.097290000000000 -5.815260000000000  193.5750000000000 -.7400000000000979 -13 121 1 0 1
-2.243750000000000 0.7586840000000000 0.0000000000000000E+000 -2.725910000000000  2.969380000000000  190.8730000000000 -.7199999999999694 -13 122 1 0 1
-3.030940000000000 -7.691640000000000 0.0000000000000000E+000 -4.262480000000000 -7.143470000000000  203.7840000000000 -.7400000000000979 -13 123 1 0 1
-6.929539999999999  1.680850000000000 0.0000000000000000E+000  10.95280000000000 -1.638970000000000  206.7860000000000 -.7000000000000526 -13 124 1 0 1
-5.514680000000000 -3.141990000000000 0.0000000000000000E+000  11.79490000000000  14.05610000000000  199.7310000000000 -.8600000000000223 -13 125 1 0 1
-8.978740000000000 -1.878750000000000 0.0000000000000000E+000 -37.90060000000000 -10.95320000000000  214.8120000000000 -.6000000000000451 -13 126 1 0 1
-.4405220000000000 -5.039840000000000 0.0000000000000000E+000 -10.80650000000000 -5.993030000000000  189.5990000000000 -.8600000000000223 -13 127 1 0 1
-1.662760000000000 -1.599900000000000 0.0000000000000000E+000 -9.528989999999999 -47.64530000000000  209.1450000000000 -.7799999999999315 -13 128 1 0 1
-2.554920000000000 -.9043340000000000 0.0000000000000000E+000  19.95330000000000 -27.55860000000000  208.3720000000000 -.7600000000000148 -13 129 1 0 1
-1.861190000000000 -5.933120000000000 0.0000000000000000E+000  17.47680000000000 -16.10640000000000  192.0970000000000 -.7799999999999315 -13 130 1 0 1
-1.646630000000000  2.033910000000000 0.0000000000000000E+000  20.54330000000000 -12.38890000000000  190.7070000000000 -.6799999999999240 -13 131 1 0 1
-1.915740000000000 -3.625090000000000 0.0000000000000000E+000 -4.912670000000000  27.69840000000000  218.3140000000000 -.7099999999999052 -13 132 1 0 1
-4.701580000000001  2.264630000000000 0.0000000000000000E+000 -6.487109999999999 -5.507709999999999  200.0560000000000 -.7899999999999958 -13 133 1 0 1
-4.482240000000000 -5.212920000000000 0.0000000000000000E+000  7.071790000000000 -17.09980000000000  204.0490000000000 -.7600000000000148 -13 134 1 0 1
-.4692850000000000 0.2024770000000000 0.0000000000000000E+000  17.03500000000000  9.531480000000000  205.4800000000000 -.7300000000000336 -13 135 1 0 1
-3.942300000000000 -2.771670000000000 0.0000000000000000E+000  28.05940000000000  11.92830000000000  209.7080000000000 -.8499999999999580 -13 136 1 0 1
-4.349950000000000 -2.593030000000000 0.0000000000000000E+000  10.21060000000000 -6.668460000000000  204.8990000000000 -.7099999999999052 -13 137 1 0 1
-2.014210000000000 -.8711490000000000 0.0000000000000000E+000 -7.012600000000000 -5.072320000000000  214.3760000000000 -.7300000000000336 -13 138 1 0 1
-.6149620000000000 -3.023670000000000 0.0000000000000000E+000  14.23110000000000  3.844630000000000  204.3520000000000 -.8900000000000033 -13 139 1 0 1
-6.120400000000000 -4.142130000000000 0.0000000000000000E+000 -12.56920000000000  6.367320000000000  210.0170000000000 -.7400000000000979 -13 140 1 0 1
-4.977160000000000 -4.276130000000000 0.0000000000000000E+000 -27.58990000000000  10.64240000000000  198.3170000000000 -.7300000000000336 -13 141 1 0 1
-2.482290000000000 -4.588730000000000 0.0000000000000000E+000  21.30770000000000  14.68320000000000  196.6220000000000 -.6899999999999883 -13 142 1 0 1
-1.089030000000000 -2.919180000000000 0.0000000000000000E+000 -5.455830000000000  3.199070000000000  206.7520000000000 -.7099999999999052 -13 143 1 0 1
-3.841550000000000  5.154080000000000 0.0000000000000000E+000 -15.02110000000000 0.8043270000000000  206.3340000000000 -.7700000000000791 -13 144 1 0 1
-9.537000000000001 -7.111290000000000 0.0000000000000000E+000 -20.67840000000000 -2.546510000000000  209.1080000000000 -.8499999999999580 -13 145 1 0 1
-3.229300000000000 -4.694960000000000 0.0000000000000000E+000 -1.636030000000000  14.66260000000000  187.8410000000000 -.6199999999999619 -13 146 1 0 1
-3.869110000000000 0.2102380000000000E-001 0.0000000000000000E+000 -7.692590000000000 -4.668500000000000  205.7440000000000 -.7799999999999315 -13 147 1 0 1
-1.115110000000000 -4.678350000000000 0.0000000000000000E+000 -18.92320000000000  22.54600000000000  204.6900000000000 -.7700000000000791 -13 148 1 0 1
-2.573730000000000 -5.528320000000000 0.0000000000000000E+000 -15.92150000000000  13.11360000000000  197.3380000000000 -.6300000000000262 -13 149 1 0 1
-3.986110000000000 -5.942900000000000 0.0000000000000000E+000  7.055830000000000 -7.496870000000000  203.9910000000000 -.6100000000001093 -13 150 1 0 1
-7.123990000000000 -8.116600000000000 0.0000000000000000E+000 -2.421580000000000 -14.92290000000000  206.1670000000000 -.8099999999999127 -13 151 1 0 1
-.8830249999999999 -.3404700000000000 0.0000000000000000E+000  34.75490000000000 -9.798230000000000  210.3790000000000 -.8199999999999769 -13 152 1 0 1
-3.846570000000000 -2.972510000000000 0.0000000000000000E+000  5.019610000000000 -3.978140000000000  208.0550000000000 -.7400000000000979 -13 153 1 0 1
-5.315790000000000 0.3533550000000000 0.0000000000000000E+000  24.01100000000000 -5.236130000000000  203.4020000000000 -.6700000000000715 -13 154 1 0 1
-5.769090000000000 -3.346090000000000 0.0000000000000000E+000 -3.337020000000000 -13.97530000000000  212.4780000000000 -.8600000000000223 -13 155 1 0 1
-3.204840000000000 -3.041060000000000 0.0000000000000000E+000 -5.041240000000000  5.984660000000000  205.6570000000000 -.7300000000000336 -13 156 1 0 1
 2.480790000000000 -10.28410000000000 0.0000000000000000E+000 -5.171810000000000 -15.61480000000000  193.8880000000000 -.8099999999999127 -13 157 1 0 1
-3.452160000000000 -7.139460000000001 0.0000000000000000E+000  3.494170000000000  5.166830000000000  188.1480000000000 -.8700000000000866 -13 158 1 0 1
-8.814080000000001 -6.306660000000001 0.0000000000000000E+000  21.94130000000000 -6.204600000000000  213.5590000000000 -.6600000000000072 -13 159 1 0 1
-4.284990000000000 -2.064070000000000 0.0000000000000000E+000 -32.43480000000000  9.552030000000000  198.9230000000000 -.7000000000000526 -13 160 1 0 1
 1.941700000000000 -7.281620000000000 0.0000000000000000E+000 -3.112780000000000  12.54420000000000  196.7930000000000 -.5300000000000187 -13 161 1 0 1
-.3182600000000000 -4.323380000000000 0.0000000000000000E+000 -25.09230000000000  26.89150000000000  203.3150000000000 -.7199999999999694 -13 162 1 0 1
-1.684260000000000 -5.311490000000000 0.0000000000000000E+000 -9.750230000000000 -4.769800000000000  217.6650000000000 -.6400000000000904 -13 163 1 0 1
0.2019260000000000 -3.989810000000000 0.0000000000000000E+000 -5.746130000000000 -35.04510000000001  211.2870000000000 -.6700000000000715 -13 164 1 0 1
-1.463580000000000 -3.167430000000000 0.0000000000000000E+000 -.6344420000000001  27.31740000000000  209.1930000000000 -.8799999999999391 -13 165 1 0 1
-2.332440000000000 -3.687630000000000 0.0000000000000000E+000  9.934470000000001  17.02320000000000  202.1660000000000 -.7799999999999315 -13 166 1 0 1
 5.083360000000000  6.548800000000000 0.0000000000000000E+000 -17.40840000000000 -20.73930000000000  215.9770000000000 -.7099999999999052 -13 167 1 0 1
-.7393130000000000 -4.648810000000000 0.0000000000000000E+000  6.839240000000000 -15.11040000000000  212.5470000000000 -.8099999999999127 -13 168 1 0 1
-6.423960000000000 -1.928850000000000 0.0000000000000000E+000 -7.470160000000000 -4.994140000000000  208.9490000000000 -.7499999999999505 -13 169 1 0 1
-2.856870000000000 -1.768730000000000 0.0000000000000000E+000 -3.614240000000000 -27.55010000000000  203.0880000000000 -.6700000000000715 -13 170 1 0 1
0.8564269999999999 -5.031820000000001 0.0000000000000000E+000  7.837340000000000 -13.26700000000000  197.4020000000000 -.7700000000000791 -13 171 1 0 1
-1.731470000000000 -5.365200000000000 0.0000000000000000E+000  12.43860000000000 -4.312480000000000  195.7700000000000 -.6499999999999430 -13 172 1 0 1
0.1307770000000000 -2.498280000000000 0.0000000000000000E+000 -27.66110000000000  8.586689999999999  201.5460000000000 -.8400000000001054 -13 173 1 0 1
-5.124000000000000 -1.810740000000000 0.0000000000000000E+000  20.14460000000000 -17.62580000000000  198.0000000000000 -.6799999999999240 -13 174 1 0 1
-4.632630000000001 -5.553020000000000 0.0000000000000000E+000 -1.798780000000000 -17.31440000000000  203.8060000000000 -.8000000000000601 -13 175 1 0 1
-3.016670000000000 -1.662740000000000 0.0000000000000000E+000  28.08970000000000 -18.84030000000000  212.8220000000000 -.7799999999999315 -13 176 1 0 1
-4.551880000000001 -2.723600000000000 0.0000000000000000E+000  17.14030000000000 -10.18170000000000  206.4240000000000 -.6300000000000262 -13 177 1 0 1
 3.988420000000001  4.057970000000000 0.0000000000000000E+000 -38.42680000000000 -19.83760000000000  205.5050000000000 -.7000000000000526 -13 178 1 0 1
-3.824360000000000 -1.227640000000000 0.0000000000000000E+000 -10.24350000000000  5.347280000000000  217.9740000000000 -.7199999999999694 -13 179 1 0 1
-.5974070000000000 -5.146500000000000 0.0000000000000000E+000 -32.02620000000000  5.392490000000000  190.5200000000000 -.7099999999999052 -13 180 1 0 1
-.6584660000000000 -5.380830000000000 0.0000000000000000E+000  14.37600000000000  6.287710000000001  187.0010000000000 -.6700000000000715 -13 181 1 0 1
0.4201860000000000 -10.77990000000000 0.0000000000000000E+000  2.574950000000000  6.548810000000000  206.5570000000000 -.7099999999999052 -13 182 1 0 1
-1.377460000000000 -3.215020000000000 0.0000000000000000E+000 -2.030170000000000  19.22340000000000  209.9500000000000 -.8199999999999769 -13 183 1 0 1
